?cls	?xref
<http://purl.obolibrary.org/obo/CL_0002090>	"MESH:D059705"
<http://purl.obolibrary.org/obo/CL_0002090>	"FMA:85543"
<http://purl.obolibrary.org/obo/CL_1000300>	"FMA:261273"
<http://purl.obolibrary.org/obo/CL_1000693>	"KUPO:0001103"
<http://purl.obolibrary.org/obo/CL_1000507>	"KUPO:0001020"
<http://purl.obolibrary.org/obo/CL_1000289>	"FMA:223278"
<http://purl.obolibrary.org/obo/CL_1000596>	"KUPO:0001111"
<http://purl.obolibrary.org/obo/CL_1000804>	"KUPO:0001094"
<http://purl.obolibrary.org/obo/CL_0002379>	"FMA:86588"
<http://purl.obolibrary.org/obo/CL_4023009>	"ILX:0770101"
<http://purl.obolibrary.org/obo/CL_0000639>	"FMA:83094"
<http://purl.obolibrary.org/obo/CL_1000291>	"FMA:223280"
<http://purl.obolibrary.org/obo/CL_0017005>	"BTO:0000772"
<http://purl.obolibrary.org/obo/CL_0017005>	"EFO:0000572"
<http://purl.obolibrary.org/obo/CL_0017005>	"FMA:83030"
<http://purl.obolibrary.org/obo/CL_0002247>	"FMA:83024"
<http://purl.obolibrary.org/obo/CL_0002205>	"FMA:263220"
<http://purl.obolibrary.org/obo/CL_0015000>	"PMID:14699587"
<http://purl.obolibrary.org/obo/CL_0008047>	"TH:H3.03.00.0.00012"
<http://purl.obolibrary.org/obo/CL_1001036>	"KUPO:0001068"
<http://purl.obolibrary.org/obo/CL_0003013>	"https://orcid.org/0000-0001-7258-9596"
<http://purl.obolibrary.org/obo/CL_0003013>	"https://orcid.org/0000-0002-5260-9315"
<http://purl.obolibrary.org/obo/CL_0002282>	"FMA:63421"
<http://purl.obolibrary.org/obo/CL_1000444>	"FMA:70615"
<http://purl.obolibrary.org/obo/CL_0002650>	"FMA:70578"
